,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Day,Hour,Sales,Frequency,total_product_purchases,category,sub_category,full_categ
197105,C560540,22147,feltcraft butterfly hearts,-1.0,2011-07-19 12:26:00,1.45,12415.0,Australia,7,19,12,-1.45,24,200.0,butterfly,feltcraft,feltcraft butterfly
197112,C560540,21936,red retrospot picnic bag,-1.0,2011-07-19 12:26:00,2.95,12415.0,Australia,7,19,12,-2.95,24,50.0,bag,retrospot,retrospot bag
197115,C560540,22150,3 stripey mice feltcraft,-1.0,2011-07-19 12:26:00,1.95,12415.0,Australia,7,19,12,-1.95,24,200.0,feltcraft,stripey,stripey feltcraft
197119,C560540,20725,lunch bag red retrospot,-1.0,2011-07-19 12:26:00,1.65,12415.0,Australia,7,19,12,-1.65,24,200.0,bag,retrospot,retrospot bag
197127,C560540,21843,red retrospot cake stand,-1.0,2011-07-19 12:26:00,10.95,12415.0,Australia,7,19,12,-10.95,24,72.0,retrospot,cake,cake retrospot
197133,C560540,22138,baking set 9 piece retrospot,-1.0,2011-07-19 12:26:00,4.95,12415.0,Australia,7,19,12,-4.95,24,96.0,retrospot,piece,piece retrospot
197138,C560540,23254,childrens cutlery dolly girl,-1.0,2011-07-19 12:26:00,4.15,12415.0,Australia,7,19,12,-4.15,24,144.0,cutlery,girl,girl cutlery
197142,C560540,23256,childrens cutlery spaceboy,-1.0,2011-07-19 12:26:00,4.15,12415.0,Australia,7,19,12,-4.15,24,72.0,spaceboy,cutlery,cutlery spaceboy
197145,C560540,22973,childrens circus parade mug,-1.0,2011-07-19 12:26:00,1.65,12415.0,Australia,7,19,12,-1.65,24,48.0,mug,circus,circus mug
197148,C560540,23255,childrens cutlery circus parade,-1.0,2011-07-19 12:26:00,4.15,12415.0,Australia,7,19,12,-4.15,24,72.0,cutlery,circus,circus cutlery
197155,C560540,23206,lunch bag apple design,-1.0,2011-07-19 12:26:00,1.65,12415.0,Australia,7,19,12,-1.65,24,300.0,bag,lunch,lunch bag
197170,C560540,85099b,jumbo bag red retrospot,-1.0,2011-07-19 12:26:00,2.08,12415.0,Australia,7,19,12,-2.08,24,200.0,bag,retrospot,retrospot bag
197174,C560540,23203,jumbo bag vintage doily,-1.0,2011-07-19 12:26:00,2.08,12415.0,Australia,7,19,12,-2.08,24,200.0,vintage,bag,bag vintage
197178,C560540,23201,jumbo bag alphabet,-1.0,2011-07-19 12:26:00,2.08,12415.0,Australia,7,19,12,-2.08,24,200.0,bag,alphabet,alphabet bag
197182,C560540,23209,lunch bag vintage doily,-1.0,2011-07-19 12:26:00,1.65,12415.0,Australia,7,19,12,-1.65,24,300.0,vintage,bag,bag vintage
197186,C560540,23207,lunch bag alphabet design,-1.0,2011-07-19 12:26:00,1.65,12415.0,Australia,7,19,12,-1.65,24,300.0,bag,lunch,lunch bag
197190,C560540,21917,set 12 kids  white chalk sticks,-1.0,2011-07-19 12:26:00,0.42,12415.0,Australia,7,19,12,-0.42,24,144.0,kids,chalk,chalk kids
197193,C560540,21918,set 12 kids colour  chalk sticks,-1.0,2011-07-19 12:26:00,0.42,12415.0,Australia,7,19,12,-0.42,24,288.0,colour,kids,kids colour
197196,C560540,20979,36 pencils tube red retrospot,-1.0,2011-07-19 12:26:00,1.25,12415.0,Australia,7,19,12,-1.25,24,384.0,retrospot,tube,tube retrospot
197210,C560540,22545,mini jigsaw bunnies,-1.0,2011-07-19 12:26:00,0.42,12415.0,Australia,7,19,12,-0.42,24,240.0,mini,jigsaw,jigsaw mini
197213,C560540,22546,mini jigsaw purdey,-1.0,2011-07-19 12:26:00,0.42,12415.0,Australia,7,19,12,-0.42,24,264.0,mini,jigsaw,jigsaw mini
197218,C560540,23229,vintage donkey tail game,-1.0,2011-07-19 12:26:00,3.75,12415.0,Australia,7,19,12,-3.75,24,144.0,vintage,game,game vintage
197238,C560540,21503,toybox  wrap,-1.0,2011-07-19 12:26:00,0.42,12415.0,Australia,7,19,12,-0.42,24,200.0,wrap,toybox,toybox wrap
197242,C560540,23232,wrap vintage leaf design,-1.0,2011-07-19 12:26:00,0.42,12415.0,Australia,7,19,12,-0.42,24,200.0,vintage,wrap,wrap vintage
197245,C560540,23293,set of 12 fairy cake baking cases,-2.0,2011-07-19 12:26:00,0.83,12415.0,Australia,7,19,12,-1.66,24,384.0,cake,fairy,fairy cake
197248,C560540,23294,set of 6 snack loaf baking cases,-2.0,2011-07-19 12:26:00,0.83,12415.0,Australia,7,19,12,-1.66,24,384.0,snack,loaf,loaf snack
197251,C560540,23295,set of 12 mini loaf baking cases,-2.0,2011-07-19 12:26:00,0.83,12415.0,Australia,7,19,12,-1.66,24,384.0,mini,loaf,loaf mini
197254,C560540,23296,set of 6 tea time baking cases,-2.0,2011-07-19 12:26:00,1.25,12415.0,Australia,7,19,12,-2.5,24,384.0,tea,time,time tea
197257,C560540,23297,set 40 heart shape petit four cases,-2.0,2011-07-19 12:26:00,1.65,12415.0,Australia,7,19,12,-3.3,24,240.0,heart,shape,shape heart
197295,C574019,22738,ribbon reel snowy village,-120.0,2011-11-02 12:05:00,1.45,12415.0,Australia,11,2,12,-174.0,24,0.0,ribbon,reel,reel ribbon
197374,C542138,20854,blue patch purse pink heart,-14.0,2011-01-25 17:21:00,1.65,17368.0,United Kingdom,1,25,17,-23.099999999999998,9,0.0,heart,purse,purse heart
197376,C542138,20856,denim patch purse pink butterfly,-10.0,2011-01-25 17:21:00,1.65,17368.0,United Kingdom,1,25,17,-16.5,9,0.0,butterfly,purse,purse butterfly
197378,C542138,20857,blue rose patch purse pink butterfl,-15.0,2011-01-25 17:21:00,1.65,17368.0,United Kingdom,1,25,17,-24.75,9,0.0,purse,patch,patch purse
197380,C542138,22211,wood stamp set flowers,-48.0,2011-01-25 17:21:00,1.45,17368.0,United Kingdom,1,25,17,-69.6,9,0.0,wood,stamp,stamp wood
197382,C542138,20723,strawberry charlotte bag,-10.0,2011-01-25 17:21:00,0.85,17368.0,United Kingdom,1,25,17,-8.5,9,0.0,bag,strawberry,strawberry bag
197384,C542138,22537,magic drawing slate dinosaur,-48.0,2011-01-25 17:21:00,0.42,17368.0,United Kingdom,1,25,17,-20.16,9,48.0,dinosaur,slate,slate dinosaur
197387,C542138,22535,magic drawing slate bunnies,-48.0,2011-01-25 17:21:00,0.42,17368.0,United Kingdom,1,25,17,-20.16,9,48.0,slate,magic,magic slate
197390,C542138,22356,charlotte bag pink polkadot,-10.0,2011-01-25 17:21:00,0.85,17368.0,United Kingdom,1,25,17,-8.5,9,0.0,bag,polkadot,polkadot bag
197392,C542138,20974,12 pencils small tube skull,-48.0,2011-01-25 17:21:00,0.65,17368.0,United Kingdom,1,25,17,-31.200000000000003,9,48.0,skull,tube,tube skull
197395,C542138,20975,12 pencils small tube red retrospot,-48.0,2011-01-25 17:21:00,0.65,17368.0,United Kingdom,1,25,17,-31.200000000000003,9,0.0,retrospot,tube,tube retrospot
197398,C542138,22418,10 colour spaceboy pen,-24.0,2011-01-25 17:21:00,0.85,17368.0,United Kingdom,1,25,17,-20.4,9,36.0,colour,spaceboy,spaceboy colour
197401,C542138,20866,blue rose fabric mirror,-120.0,2011-01-25 17:21:00,1.06,17368.0,United Kingdom,1,25,17,-127.2,9,0.0,mirror,fabric,fabric mirror
197404,C542138,51014l,feather penlight pink,-72.0,2011-01-25 17:21:00,0.85,17368.0,United Kingdom,1,25,17,-61.199999999999996,9,14.0,feather,other,other feather
197408,C542138,51014a,feather penhot pink,-72.0,2011-01-25 17:21:00,0.85,17368.0,United Kingdom,1,25,17,-61.199999999999996,9,12.0,feather,other,other feather
197410,C542138,16237,sleeping cat erasers,-60.0,2011-01-25 17:21:00,0.21,17368.0,United Kingdom,1,25,17,-12.6,9,0.0,other,other,other other
197412,C542138,84536b,fairy cakes notebook a7 size,-32.0,2011-01-25 17:21:00,0.42,17368.0,United Kingdom,1,25,17,-13.44,9,0.0,notebook,fairy,fairy notebook
197415,C542138,84536a,english rose notebook a7 size,-32.0,2011-01-25 17:21:00,0.42,17368.0,United Kingdom,1,25,17,-13.44,9,32.0,notebook,english,english notebook
197567,C560044,22776,sweetheart cakestand 3 tier,-2.0,2011-07-14 14:47:00,9.95,14258.0,United Kingdom,7,14,14,-19.9,10,46.0,sweetheart,tier,tier sweetheart
197735,C559705,20725,lunch bag red retrospot,-1.0,2011-07-12 09:58:00,1.65,15719.0,United Kingdom,7,12,9,-1.65,14,28.0,bag,retrospot,retrospot bag
198875,C540307,22107,pizza plate in box,-8.0,2011-01-06 12:58:00,3.75,15823.0,United Kingdom,1,6,12,-30.0,1,-8.0,box,plate,plate box
198876,C540307,22109,full english breakfast plate,-24.0,2011-01-06 12:58:00,3.39,15823.0,United Kingdom,1,6,12,-81.36,1,-24.0,plate,breakfast,breakfast plate
198877,C540307,22303,coffee mug apples design,-18.0,2011-01-06 12:58:00,2.55,15823.0,United Kingdom,1,6,12,-45.9,1,-18.0,mug,coffee,coffee mug
198878,C540307,21533,retrospot large milk jug,-6.0,2011-01-06 12:58:00,4.95,15823.0,United Kingdom,1,6,12,-29.700000000000003,1,-6.0,retrospot,milk,milk retrospot
198879,C540307,21537,red retrospot pudding bowl,-48.0,2011-01-06 12:58:00,3.75,15823.0,United Kingdom,1,6,12,-180.0,1,-48.0,retrospot,bowl,bowl retrospot
198880,C540307,22094,red retrospot tissue box,-12.0,2011-01-06 12:58:00,1.25,15823.0,United Kingdom,1,6,12,-15.0,1,-12.0,box,retrospot,retrospot box
198881,C540307,22093,motoring tissue box,-12.0,2011-01-06 12:58:00,1.25,15823.0,United Kingdom,1,6,12,-15.0,1,-12.0,box,tissue,tissue box
198882,C540307,22212,four hook  white lovebirds,-12.0,2011-01-06 12:58:00,2.1,15823.0,United Kingdom,1,6,12,-25.200000000000003,1,-12.0,hook,other,other hook
198883,C540307,22113,grey heart hot water bottle,-12.0,2011-01-06 12:58:00,3.75,15823.0,United Kingdom,1,6,12,-45.0,1,-12.0,heart,bottle,bottle heart
198884,C540307,22083,paper chain kit retrospot,-36.0,2011-01-06 12:58:00,2.95,15823.0,United Kingdom,1,6,12,-106.2,1,-36.0,retrospot,paper,paper retrospot
198885,C540307,22084,paper chain kit empire,-36.0,2011-01-06 12:58:00,2.95,15823.0,United Kingdom,1,6,12,-106.2,1,-36.0,paper,kit,kit paper
198886,C540307,85014a,blackblue polkadot umbrella,-6.0,2011-01-06 12:58:00,5.95,15823.0,United Kingdom,1,6,12,-35.7,1,-6.0,polkadot,umbrella,umbrella polkadot
198887,C540307,79323b,black cherry lights,-4.0,2011-01-06 12:58:00,6.75,15823.0,United Kingdom,1,6,12,-27.0,1,-4.0,cherry,other,other cherry
198888,C540307,21644,assorted tutti frutti heart box,-24.0,2011-01-06 12:58:00,1.25,15823.0,United Kingdom,1,6,12,-30.0,1,-24.0,heart,box,box heart
198889,C540307,21645,assorted tutti frutti round box,-24.0,2011-01-06 12:58:00,1.65,15823.0,United Kingdom,1,6,12,-39.599999999999994,1,-24.0,box,round,round box
198934,C553748,21658,glass  beurre dish,-2.0,2011-05-19 09:57:00,3.95,16676.0,United Kingdom,5,19,9,-7.9,5,6.0,glass,dish,dish glass
198949,C553748,22194,black diner wall clock,-2.0,2011-05-19 09:57:00,8.5,16676.0,United Kingdom,5,19,9,-17.0,5,0.0,wall,clock,clock wall
198957,C553748,22191,ivory diner wall clock,-1.0,2011-05-19 09:57:00,8.5,16676.0,United Kingdom,5,19,9,-8.5,5,1.0,ivory,wall,wall ivory
198982,C540347,22191,ivory diner wall clock,-6.0,2011-01-06 13:56:00,8.5,16424.0,United Kingdom,1,6,13,-51.0,2,-6.0,ivory,wall,wall ivory
200556,C540853,22634,childs breakfast set spaceboy,-1.0,2011-01-12 09:52:00,9.95,12413.0,France,1,12,9,-9.95,4,1.0,spaceboy,childs,childs spaceboy
200782,C551509,22968,rose cottage keepsake box,-6.0,2011-04-28 18:27:00,8.5,15845.0,United Kingdom,4,28,18,-51.0,10,2.0,box,cottage,cottage box
200849,C561620,22720,set of 3 cake tins pantry design,-2.0,2011-07-28 13:40:00,4.95,15845.0,United Kingdom,7,28,13,-9.9,10,4.0,cake,pantry,pantry cake
200891,C540380,84945,multi colour silver tlight holder,-7.0,2011-01-06 17:36:00,0.85,16094.0,United Kingdom,1,6,17,-5.95,6,17.0,holder,silver,silver holder
200893,C540380,71053,white metal lantern,-5.0,2011-01-06 17:36:00,3.75,16094.0,United Kingdom,1,6,17,-18.75,6,2.0,metal,lantern,lantern metal
200895,C552701,71053,white metal lantern,-1.0,2011-05-10 15:58:00,3.75,16094.0,United Kingdom,5,10,15,-3.75,6,2.0,metal,lantern,lantern metal
200898,C552701,20750,red retrospot mini cases,-1.0,2011-05-10 15:58:00,7.95,16094.0,United Kingdom,5,10,15,-7.95,6,1.0,retrospot,mini,mini retrospot
201070,C564104,23199,jumbo bag apples,-10.0,2011-08-23 10:38:00,2.08,12530.0,Germany,8,23,10,-20.8,5,50.0,bag,other,other bag
201093,C564104,90070,ruby glass cluster bracelet,-3.0,2011-08-23 10:38:00,5.95,12530.0,Germany,8,23,10,-17.85,5,0.0,glass,bracelet,bracelet glass
201288,C545455,22791,tlight glass fluted antique,-1.0,2011-03-02 17:11:00,1.25,16473.0,United Kingdom,3,2,17,-1.25,4,11.0,glass,tlight,tlight glass
201683,C542537,21121,set10 red polkadot party candles,-24.0,2011-01-28 13:54:00,1.25,12501.0,Germany,1,28,13,-30.0,2,0.0,polkadot,party,party polkadot
201692,C542537,22195,large heart measuring spoons,-1.0,2011-01-28 13:54:00,1.65,12501.0,Germany,1,28,13,-1.65,2,11.0,heart,other,other heart
201694,C542537,22138,baking set 9 piece retrospot,-1.0,2011-01-28 13:54:00,4.95,12501.0,Germany,1,28,13,-4.95,2,2.0,retrospot,piece,piece retrospot
201747,C542537,22654,deluxe sewing kit,-1.0,2011-01-28 13:54:00,5.95,12501.0,Germany,1,28,13,-5.95,2,2.0,kit,deluxe,deluxe kit
201756,C542537,22558,clothes pegs retrospot pack 24,-2.0,2011-01-28 13:54:00,1.49,12501.0,Germany,1,28,13,-2.98,2,10.0,retrospot,pack,pack retrospot
201762,C542537,22352,lunch box with cutlery retrospot,-1.0,2011-01-28 13:54:00,2.55,12501.0,Germany,1,28,13,-2.55,2,5.0,box,retrospot,retrospot box
201766,C542537,21041,red retrospot oven glove double,-1.0,2011-01-28 13:54:00,2.95,12501.0,Germany,1,28,13,-2.95,2,5.0,retrospot,glove,glove retrospot
201769,C542537,21216,set 3 retrospot teacoffeesugar,-3.0,2011-01-28 13:54:00,4.95,12501.0,Germany,1,28,13,-14.850000000000001,2,1.0,retrospot,teacoffeesugar,teacoffeesugar retrospot
201783,C542537,22892,set of salt and pepper toadstools,-3.0,2011-01-28 13:54:00,1.25,12501.0,Germany,1,28,13,-3.75,2,9.0,salt,pepper,pepper salt
201812,C542537,21917,set 12 kids  white chalk sticks,-12.0,2011-01-28 13:54:00,0.42,12501.0,Germany,1,28,13,-5.04,2,12.0,kids,chalk,chalk kids
201814,C542537,21918,set 12 kids colour  chalk sticks,-12.0,2011-01-28 13:54:00,0.42,12501.0,Germany,1,28,13,-5.04,2,12.0,colour,kids,kids colour
201932,C560903,22178,victorian glass hanging tlight,-75.0,2011-07-21 17:47:00,1.06,18198.0,United Kingdom,7,21,17,-79.5,21,1629.0,glass,tlight,tlight glass
201934,C567953,22178,victorian glass hanging tlight,-144.0,2011-09-23 08:28:00,1.65,18198.0,United Kingdom,9,23,8,-237.6,21,1629.0,glass,tlight,tlight glass
201962,C545511,21987,pack of 6 skull paper cups,-1.0,2011-03-03 11:57:00,0.65,18198.0,United Kingdom,3,3,11,-0.65,21,11.0,paper,pack,pack paper
201997,C558257,23028,drawer knob crackle glaze blue,-5.0,2011-06-27 17:27:00,1.65,18198.0,United Kingdom,6,27,17,-8.25,21,7.0,drawer,knob,knob drawer
201999,C558257,23029,drawer knob crackle glaze green,-3.0,2011-06-27 17:27:00,1.65,18198.0,United Kingdom,6,27,17,-4.949999999999999,21,9.0,drawer,knob,knob drawer
202001,C558257,23031,drawer knob crackle glaze pink,-4.0,2011-06-27 17:27:00,1.65,18198.0,United Kingdom,6,27,17,-6.6,21,14.0,drawer,knob,knob drawer
202004,C558257,23032,drawer knob crackle glaze ivory,-3.0,2011-06-27 17:27:00,1.65,18198.0,United Kingdom,6,27,17,-4.949999999999999,21,9.0,ivory,drawer,drawer ivory
202496,C545728,22423,regency cakestand 3 tier,-2.0,2011-03-07 11:41:00,12.75,12484.0,Spain,3,7,11,-25.5,6,1.0,regency,tier,tier regency
202499,C545728,21232,strawberry ceramic trinket box,-2.0,2011-03-07 11:41:00,1.25,12484.0,Spain,3,7,11,-2.5,6,2.0,box,trinket,trinket box
202502,C545728,22636,childs breakfast set circus parade,-1.0,2011-03-07 11:41:00,8.5,12484.0,Spain,3,7,11,-8.5,6,3.0,childs,breakfast,breakfast childs
202546,C569370,22221,cake stand lovebird 2 tier pink,-1.0,2011-10-03 15:41:00,9.95,12484.0,Spain,10,3,15,-9.95,6,3.0,cake,stand,stand cake
202872,C556818,21042,red retrospot apron,-1.0,2011-06-15 10:01:00,5.95,17284.0,United Kingdom,6,15,10,-5.95,7,2.0,retrospot,apron,apron retrospot
202990,C556818,22456,natural slate chalkboard large,-1.0,2011-06-15 10:01:00,4.95,17284.0,United Kingdom,6,15,10,-4.95,7,0.0,slate,chalkboard,chalkboard slate
203468,C547168,84750a,pink small glass cake stand,-24.0,2011-03-21 12:10:00,1.95,13593.0,United Kingdom,3,21,12,-46.8,6,0.0,glass,cake,cake glass
203512,C540846,37342,polkadot coffee cup  saucer pink,-24.0,2011-01-11 16:59:00,0.85,13162.0,United Kingdom,1,11,16,-20.4,5,0.0,polkadot,cup,cup polkadot
203521,C540846,85034c,3 rose morris boxed candles,-2.0,2011-01-11 16:59:00,1.25,13162.0,United Kingdom,1,11,16,-2.5,5,10.0,morris,other,other morris
203545,C540846,22342,home garland painted zinc,-24.0,2011-01-11 16:59:00,0.85,13162.0,United Kingdom,1,11,16,-20.4,5,0.0,home,garland,garland home
203698,C540895,21217,red retrospot round cake tins,-1.0,2011-01-12 11:45:00,9.95,17095.0,United Kingdom,1,12,11,-9.95,5,1.0,retrospot,cake,cake retrospot
203731,C577096,22928,yellow giant garden thermometer,-3.0,2011-11-17 16:40:00,5.95,17095.0,United Kingdom,11,17,16,-17.85,5,4.0,garden,thermometer,thermometer garden
203816,C546167,21527,red retrospot traditional teapot,-2.0,2011-03-10 10:13:00,7.95,15611.0,United Kingdom,3,10,10,-15.9,13,2.0,retrospot,teapot,teapot retrospot
203821,C569940,23084,rabbit night light,-4.0,2011-10-06 18:00:00,1.79,15611.0,United Kingdom,10,6,18,-7.16,13,260.0,rabbit,light,light rabbit
203868,C558112,82482,wooden picture frame white finish,-2.0,2011-06-26 16:08:00,2.55,17114.0,United Kingdom,6,26,16,-5.1,10,10.0,frame,wooden,wooden frame
203875,C558112,22170,picture frame wood triple portrait,-1.0,2011-06-26 16:08:00,6.75,17114.0,United Kingdom,6,26,16,-6.75,10,3.0,frame,wood,wood frame
203903,C558112,22171,3 hook photo shelf antique white,-1.0,2011-06-26 16:08:00,8.5,17114.0,United Kingdom,6,26,16,-8.5,10,1.0,hook,photo,photo hook
203905,C549540,22443,grow your own herbs set of 3,-1.0,2011-04-10 10:12:00,7.95,17114.0,United Kingdom,4,10,10,-7.95,10,0.0,grow,other,other grow
203909,C558112,22796,photo frame 3 classic hanging,-1.0,2011-06-26 16:08:00,9.95,17114.0,United Kingdom,6,26,16,-9.95,10,4.0,frame,photo,photo frame
203918,C549540,22442,grow your own flowers set of 3,-1.0,2011-04-10 10:12:00,7.95,17114.0,United Kingdom,4,10,10,-7.95,10,0.0,grow,other,other grow
203924,C558112,82486,wood s3 cabinet ant white finish,-1.0,2011-06-26 16:08:00,8.95,17114.0,United Kingdom,6,26,16,-8.95,10,5.0,wood,cabinet,cabinet wood
203948,C558112,23091,zinc herb garden container,-1.0,2011-06-26 16:08:00,6.25,17114.0,United Kingdom,6,26,16,-6.25,10,0.0,garden,zinc,zinc garden
204053,C544099,21528,dairy maid traditional teapot,-1.0,2011-02-16 10:17:00,6.95,15059.0,United Kingdom,2,16,10,-6.95,11,0.0,dairy,teapot,teapot dairy
204156,C557773,22854,cream sweetheart egg holder,-1.0,2011-06-22 14:55:00,4.95,15059.0,United Kingdom,6,22,14,-4.95,11,1.0,holder,egg,egg holder
204414,C570207,23077,doughnut lip gloss,-20.0,2011-10-09 10:20:00,1.25,16326.0,United Kingdom,10,9,10,-25.0,15,0.0,doughnut,lip,lip doughnut
204736,C550486,22488,natural slate rectangle chalkboard,-2.0,2011-04-18 14:16:00,1.65,16735.0,United Kingdom,4,18,14,-3.3,7,16.0,slate,chalkboard,chalkboard slate
204738,C565789,22488,natural slate rectangle chalkboard,-12.0,2011-09-07 09:07:00,1.65,16735.0,United Kingdom,9,7,9,-19.799999999999997,7,16.0,slate,chalkboard,chalkboard slate
204784,C565789,84949,silver hanging tlight holder,-5.0,2011-09-07 09:07:00,1.65,16735.0,United Kingdom,9,7,9,-8.25,7,19.0,holder,silver,silver holder
205132,C553667,22507,memo board retrospot  design,-1.0,2011-05-18 12:21:00,4.95,14755.0,United Kingdom,5,18,12,-4.95,12,15.0,retrospot,board,board retrospot
205179,C553667,84816,danish rose bedside cabinet,-1.0,2011-05-18 12:21:00,39.95,14755.0,United Kingdom,5,18,12,-39.95,12,0.0,cabinet,danish,danish cabinet
206395,C546641,22180,retrospot lamp,-6.0,2011-03-15 13:01:00,9.95,13451.0,United Kingdom,3,15,13,-59.699999999999996,6,2.0,retrospot,lamp,lamp retrospot
206841,C548387,22849,bread bin diner style mint,-2.0,2011-03-30 16:49:00,16.95,14794.0,United Kingdom,3,30,16,-33.9,9,4.0,style,diner,diner style
206886,C576363,90050,cracked glaze necklace ivory,-2.0,2011-11-14 17:23:00,6.95,14794.0,United Kingdom,11,14,17,-13.9,9,1.0,ivory,glaze,glaze ivory
207726,C574347,23395,belle jardiniere cushion cover,-3.0,2011-11-04 10:28:00,3.75,12500.0,Germany,11,4,10,-11.25,13,45.0,cover,cushion,cushion cover
207730,C569733,78033,flag of st george chair,-2.0,2011-10-06 09:57:00,5.95,12500.0,Germany,10,6,9,-11.9,13,0.0,flag,chair,chair flag
207733,C574347,23427,stool home sweet home,-1.0,2011-11-04 10:28:00,10.4,12500.0,Germany,11,4,10,-10.4,13,60.0,home,sweet,sweet home
207770,C550650,22499,wooden union jack bunting,-3.0,2011-04-19 16:39:00,5.95,18171.0,United Kingdom,4,19,16,-17.85,7,3.0,union,jack,jack union
207779,C558901,22456,natural slate chalkboard large,-1.0,2011-07-04 16:07:00,4.95,18171.0,United Kingdom,7,4,16,-4.95,7,2.0,slate,chalkboard,chalkboard slate
207799,C540555,22617,baking set spaceboy design,-1.0,2011-01-10 09:56:00,4.95,16279.0,United Kingdom,1,10,9,-4.95,4,-1.0,spaceboy,other,other spaceboy
207800,C540555,21527,red retrospot traditional teapot,-1.0,2011-01-10 09:56:00,7.95,16279.0,United Kingdom,1,10,9,-7.95,4,-1.0,retrospot,teapot,teapot retrospot
207923,C540559,21888,bingo set,-4.0,2011-01-10 10:07:00,3.75,-2906.0,EIRE,1,10,10,-15.0,1,-4.0,bingo,other,other bingo
208155,C572440,22224,white lovebird lantern,-2.0,2011-10-24 12:06:00,2.95,17811.0,United Kingdom,10,24,12,-5.9,51,0.0,lantern,lovebird,lovebird lantern
208276,C560818,22197,popcorn holder,-1.0,2011-07-21 10:52:00,0.72,17811.0,United Kingdom,7,21,10,-0.72,51,701.0,holder,popcorn,popcorn holder
208279,C573929,22197,popcorn holder,-1.0,2011-11-02 10:14:00,0.85,17811.0,United Kingdom,11,2,10,-0.85,51,701.0,holder,popcorn,popcorn holder
